x,y,z
-2574,2098,3840
-2785,2840,3508
-2761,3314,3309
-2420,3724,3311
-2090,4654,3480
-2301,5804,3470
-2845,6487,2808
-3622,6916,1622
-4241,7802,325
-3764,8894,-593
-2861,10266,-1090
-1874,11492,-1135
-1034,12287,-1413
-193,12902,-1814
184,14177,-2260
4,15903,-2696
-358,17093,-3354
-567,18169,-4004
266,19623,-3755
1036,19668,-3212
2498,21093,-2419
4117,23829,-2057
4646,26146,-2553
4044,27840,-3554
2645,29970,-5393
1097,32517,-7690
-154,32767,-10050
-1108,32736,-12868
-1813,32756,-14627
-1880,32767,-14950
-1326,32767,-14204
-872,32767,-12907
-600,32767,-11627
-232,32767,-10441
250,32711,-9644
1119,31105,-8794
2030,28051,-7772
2638,25168,-6722
2793,22757,-5797
2543,20900,-5353
2164,19668,-5075
1712,18822,-4938
1241,18034,-4703
738,17337,-4548
216,16895,-4555
-91,16527,-4168
-72,15786,-3485
-300,14754,-2882
-803,13400,-2373
-1426,11914,-1737
-2059,10631,-1157
-2308,9192,-383
-2304,7921,586
-2130,6868,1488
-1916,5856,2184
-1726,5206,2406
-2094,5371,2234
-2399,5408,2470
-2179,4398,3089
-2305,2904,3611
-2217,1522,4518
-1956,440,5219
-1707,-450,5667
-1849,-1006,5535
-1764,-1195,5261
-1396,-1152,4935
-876,-967,4917
-394,-793,5135
32,-809,5220
117,-635,5288
-597,-78,4923
-1759,745,4437
-2567,1426,3965
-3010,2423,3494
-3482,3811,2729
-3890,4960,2255
-4040,5273,2392
-3561,5098,2794
-2609,5376,3134
-1972,6339,2810
-1791,7852,1988
-1932,9665,898
-2114,11315,-354
-2136,12672,-1043
-1652,13789,-899
-616,14883,-796
-208,16030,-861
187,17894,-1560
-148,19800,-2652
395,22558,-4044
-211,22970,-5347
-132,24400,-5914
1270,25984,-6622
2276,27444,-7443
2479,29646,-8913
2055,32362,-10704
1622,32767,-12409
1368,32742,-13316
1090,32753,-13379
781,32767,-12931
801,32767,-11800
647,32767,-10440
409,32767,-9289
342,32767,-8970
554,32767,-8936
1071,32465,-8778
1738,30927,-8569
2259,28967,-8163
2373,27016,-7961
2187,25677,-7948
2124,24704,-7744
2185,23659,-7328
2290,22198,-6623
2171,20505,-6023
1998,19104,-5362
1473,18019,-4756
1211,16778,-4023
1172,15535,-2972
1089,14206,-2080
886,12787,-1322
556,11565,-716
438,10424,-45
283,9377,706
-80,8553,1225
-402,7798,1470
-887,7404,1356
-1665,7247,1364
-2500,6597,1678
-3054,5107,2643
-3292,3124,3645
-3420,1259,4649
-3410,156,5343
-3189,-287,6004
-2969,-462,6327
-2879,-790,6281
-2621,-1259,5883
-2406,-1308,5400
-2149,-1000,5359
-1716,-815,5480
-1409,-909,5637
-1432,-1104,5541
-1592,-788,5215
-2056,190,4753
-2387,1115,4195
-2770,1873,3823
-2759,2729,3688
-2449,4118,3657
-2188,5783,3385
-2338,7004,2835
-2161,7253,2649
-1591,7005,2579
-1037,7011,2758
-724,7451,2733
-1367,8626,1913
-2303,10356,481
-3028,12160,-1397
-3179,13997,-2442
-1685,14907,-2363
570,14713,-1942
2201,15269,-1399
2378,16863,-1127
1668,18127,-1974
1494,20604,-3361
535,21955,-4246
998,24824,-4834
2369,28421,-5007
3817,30655,-4910
4463,32077,-5461
4139,32767,-6994
3232,32767,-9191
2174,32751,-12040
1090,32767,-14574
468,32767,-16122
890,32767,-16051
1591,32767,-14608
1814,32767,-12679
1686,32767,-10754
1763,32016,-9302
2286,29375,-8148
2498,27117,-7405
2664,24948,-6586
2714,22688,-5885
2507,20872,-5256
2181,19549,-4679
1800,18563,-4190
1502,17771,-3714
1086,17117,-3299
689,16392,-2866
439,15605,-2380
-22,14824,-1750
-548,13849,-1184
-1144,12868,-597
-1853,11574,27
-2153,10333,926
-2365,9449,1472
-2474,8845,1685
-2308,8587,1845
-2098,8481,2138
-1575,7928,2659
-1441,6781,3179
-1771,5125,3823
-2146,3558,4446
-2486,2443,4919
-2692,1767,5107
-2733,1310,5421
-2512,1135,5656
-2443,1167,5342
-2356,1259,4795
-1823,1067,4383
-819,830,4530
49,392,4941
402,-29,5300
277,-167,5581
-160,-118,5464
-1024,606,5048
-1994,1565,4398
-2723,2564,3514
-3255,3674,2735
-3567,4583,2401
-2990,4944,2624
-2087,4946,2996
-1360,5299,3212
-1436,6025,2922
-2003,6524,1992
-2509,6882,985
-2458,7464,362
-1975,8354,-156
-991,9525,-232
-268,10938,-263
254,12918,-908
725,14720,-1758
923,16106,-2971
1766,18478,-3698
2631,20092,-4122
2908,22204,-4568
3502,24949,-5764
4764,27938,-7346
5292,31423,-8943
5286,32767,-10511
4938,32767,-12590
3863,32733,-14806
1933,32767,-16512
509,32767,-16899
-398,32766,-16326
-1247,32767,-14933
-1431,32767,-13240
-967,32767,-11873
-379,32767,-10980
834,32690,-10205
2245,31052,-9280
3434,28057,-8424
4176,25416,-7820
4428,23605,-7499
4157,22650,-7651
3577,22009,-7979
2994,21217,-8060
2425,19967,-7536
1986,18305,-6539
1514,16516,-5531
1088,14874,-4490
797,13453,-3505
334,12069,-2653
-49,10667,-1747
-616,8978,-918
-1026,7240,96
-1424,5874,1234
-1758,5003,2277
-2144,4166,2994
-2497,3336,3766
-2726,2658,4445
-2583,2065,5047
-2204,1350,5816
-1747,518,6736
-1425,-35,7361
-1567,-232,7159
-2111,-330,6644
-2166,-586,6318
-1879,-608,6300
-1229,-450,6607
-444,-351,6951
184,-433,7075
487,-333,6996
173,347,6628
-521,1459,5950
-1374,2554,5225
-1891,3534,4887
-2079,4423,4744
-2456,5411,4285
-2882,6357,3489
-3060,6747,2838
-2638,6614,2524
-1760,6553,2363
-990,7030,2015
-362,7779,1890
155,9363,1323
-696,11731,-157
-1693,13499,-1234
-2265,13656,-1706
-1831,12966,-1320
-748,12341,-555
281,12259,164
2001,13295,373
2840,14573,607
2324,16457,-27
1436,18858,-1040
1492,20935,-2058
833,22485,-3337
458,23812,-4630
308,25731,-5974
638,27855,-7504
1474,30286,-9285
2395,32695,-11485
3215,32767,-13879
3768,32732,-15758
4028,32761,-16225
4030,32767,-15158
3597,32766,-13291
2818,32767,-10993
2063,32767,-9040
1454,32767,-7507
1138,32410,-6519
999,30237,-5806
1224,27756,-5305
1420,26027,-5018
1770,24800,-4908
2089,24139,-4748
2108,23733,-4676
1399,23331,-4844
424,22825,-4928
-147,22067,-4903
-373,21156,-4662
-194,20017,-4508
332,19185,-4157
567,17908,-3460
564,16378,-2523
280,14652,-1730
379,13122,-1146
1223,12841,-994
2021,13623,-1403
2075,13750,-1695
1590,12268,-1361
944,9715,-401
220,6839,866
-226,4590,2034
-784,3043,2877
-1583,1908,3581
-2223,884,3985
-2713,246,4145
-2867,836,3722
-3212,2339,3098
-3027,2779,3132
-2253,2052,3481
-1675,1167,4200
-1148,279,4664
-959,-263,4734
-1068,-332,4393
-1065,-311,4089
-1203,-123,3735
-1213,474,3761
-704,994,3956
-442,1791,3991
-733,3050,3479
-1899,4323,3210
-2944,4704,2922
-3828,4815,2495
-3305,5394,2635
-1936,6655,2721
-459,8156,2498
489,9770,2036
852,10841,1465
613,11607,937
-370,12476,587
-1196,13044,638
-1677,13537,580
-1567,14360,507
-1170,14966,452
-825,15249,548
-388,15720,491
-400,15218,373
668,15105,655
1708,16048,534
1807,17142,-481
1520,18585,-1593
815,20201,-2576
160,21954,-2964
46,23357,-3256
-120,23719,-3072
253,24416,-2654
1989,25146,-2599
3275,25997,-2340
3643,27068,-2299
2490,28577,-2967
861,30032,-4245
-232,31268,-5423
-905,32603,-6509
-1038,32767,-7747
-1043,32753,-8803
-711,32761,-9463
8,32767,-9411
625,32767,-8944
1176,32752,-8447
1575,31999,-7722
1841,30424,-7021
2239,28943,-6230
2591,27408,-5489
2564,25918,-4770
2119,24714,-4429
1162,23891,-4320
398,22861,-4347
-82,21765,-4396
13,20611,-4116
469,19310,-3625
570,17978,-3327
399,16831,-3113
346,15730,-2923
209,14730,-2792
-6,13642,-2395
-81,12155,-1525
-225,10505,-628
-397,8573,158
-504,6634,1017
-569,4941,1837
-346,3714,2324
-510,3265,2684
-609,3237,3030
-813,2854,3505
-1239,2076,4075
-1612,1322,4441
-1746,866,4805
-1972,744,4924
-1831,694,4800
-1317,448,4619
-583,76,4885
139,-500,5223
55,-703,5425
-604,-514,5054
-960,288,4549
-1185,1859,3902
-1668,3766,3400
-2106,4839,2934
-2618,5411,2696
-2509,5754,2723
-2366,6796,2633
-2620,7769,2939
-2302,7857,3144
-2258,8616,2909
-1982,9793,2522
-1299,10831,2204
-1120,11857,1912
-1430,12434,1285
-1643,12762,915
-1567,13397,364
-1606,14427,-381
-953,15349,-899
-50,15933,-1030
930,17287,-1218
1431,18632,-1365
1256,19767,-1923
739,21348,-2731
198,22773,-3161
-61,23435,-3215
509,23826,-2932
676,24245,-2582
749,24865,-2084
1103,26146,-2207
1332,27607,-2642
1113,28746,-3154
746,29773,-3578
1068,31176,-4285
1032,32767,-5494
605,32767,-6702
-64,32741,-8059
-454,32764,-8590
-469,32767,-8280
-356,32767,-7578
-212,32767,-6714
-43,32676,-5916
76,31338,-5360
-96,29291,-5106
-277,27263,-4961
35,25055,-4276
409,22867,-3523
532,21023,-3029
442,19805,-3084
-82,19153,-3561
-535,18571,-3983
-837,17872,-4260
-903,16383,-3988
-865,14079,-3376
-1212,12322,-3187
-2040,11482,-3274
-2176,10120,-2993
-1509,8195,-2130
-773,6034,-916
-200,3804,222
138,2192,1268
317,1486,2277
207,1249,2797
-195,1165,3075
-1244,973,3208
